StationID,StationName,State,Latitude,Longitude,StationType
8724062,"Molasses Key Channel, Molasses Keys",Florida,+24.6833,-81.1917,Subordinate
8724082,Money Key,Florida,+24.6833,-81.2167,Subordinate
8724093,"Little Duck Key, East End, Hawk Channel",Florida,+24.6817,-81.2283,Subordinate
8724094,"East Bahia Honda Key, South End, Florida Bay",Florida,+24.7750,-81.2267,Subordinate
8724098,"Cocoanut Key, Florida Bay",Florida,+24.7450,-81.2367,Subordinate
8724129,West Bahia Honda Key,Florida,+24.7800,-81.2717,Subordinate
8724139,"Horseshoe Keys, South End",Florida,+24.7667,-81.2833,Subordinate
8724153,"Johnson Keys, South End",Florida,+24.7433,-81.3000,Subordinate
8724172,"Johnson Keys, North End",Florida,+24.7667,-81.3233,Subordinate
8724099,Missouri Key-Little Duck Key Channel,Florida,+24.6800,-81.2350,Subordinate
8724107,"Missouri Key-Ohio Key Channel, West Side",Florida,+24.6733,-81.2433,Subordinate
8724112,"Ohio Key-Bahia Honda Key Channel, West Side",Florida,+24.6700,-81.2517,Subordinate
8724138,"Bahia Honda Key, Bahia Honda Channel",Florida,+24.6550,-81.2817,Subordinate
8724178,"Big Pine Key, Spanish Harbor",Florida,+24.6483,-81.3300,Subordinate
8724201,"Big Pine Key, Doctors Arm, Bogie Channel",Florida,+24.6900,-81.3567,Subordinate
8724193,"Big Pine Key, Bogie Channel Bridge",Florida,+24.6967,-81.3483,Subordinate
8724168,"No Name Key, East Side, Bahia Honda Channel",Florida,+24.6983,-81.3183,Subordinate
8724154,"Little Pine Key, South End",Florida,+24.7133,-81.3033,Subordinate
8724196,"Porpoise Key, Big Spanish Channel",Florida,+24.7183,-81.3517,Subordinate
8724189,"Water Key, West End, Big Spanish Channel",Florida,+24.7400,-81.3417,Subordinate
8724205,"Mayo Key, Big Spanish Channel",Florida,+24.7333,-81.3617,Subordinate
8724177,"Little Pine Key, North End",Florida,+24.7500,-81.3283,Subordinate
8724226,Big Pine Key Ne,Florida,+24.7283,-81.3867,Subordinate
8724199,"Crawl Key, Big Spanish Channel",Florida,+24.7567,-81.3583,Subordinate
8724231,"Big Pine Key, North End",Florida,+24.7450,-81.3950,Subordinate
8724229,"Annette Key, North End, Big Spanish Channel",Florida,+24.7583,-81.3900,Subordinate
8724209,"Little Spanish Key, Spanish Banks",Florida,+24.7733,-81.3683,Subordinate
8724246,Big Spanish Key,Florida,+24.7883,-81.4117,Subordinate
8724238,"Munson Island, Newfound Harbor Channel",Florida,+24.6233,-81.4033,Subordinate
8724239,"Ramrod Key, Newfound Harbor",Florida,+24.6500,-81.4033,Subordinate
8724237,"Middle Torch Key, Torch Ramrod Channel",Florida,+24.6617,-81.4017,Subordinate
8724232,"Little Torch Key, Torch Channel",Florida,+24.6650,-81.3950,Subordinate
8724215,"Big Pine Key, Newfound Harbor Channel",Florida,+24.6517,-81.3750,Subordinate
8724192,"Big Pine Key, Coupon Bight",Florida,+24.6517,-81.3500,Subordinate
8724223,"Little Torch Key, Pine Channel Bridge, South Side",Florida,+24.6650,-81.3867,Subordinate
8724224,"Little Torch Key, Pine Channel Bridge, South Side",Florida,+24.6650,-81.3867,Subordinate
8724213,"Big Pine Key, Pine Channel Bridge, South Side",Florida,+24.6683,-81.3717,Subordinate
8724211,"Big Pine Key, Pine Channel Bridge, North Side",Florida,+24.6700,-81.3683,Subordinate
8724227,"Big Pine Key, West Side, Pine Channel",Florida,+24.6900,-81.3833,Subordinate
8724243,"Howe Key, South End, Harbor Channel",Florida,+24.7250,-81.4067,Subordinate
8724274,"Big Torch Key, Harbor Channel",Florida,+24.7367,-81.4433,Subordinate
8724273,"Water Keys, South End, Harbor Channel",Florida,+24.7467,-81.4500,Subordinate
8724257,"Howe Key, Northwest End",Florida,+24.7583,-81.4283,Subordinate
8724266,"Summerland Key, Niles Channel South",Florida,+24.6517,-81.4350,Subordinate
8724267,"Summerland Key, Niles Channel Bridge",Florida,+24.6600,-81.4367,Subordinate
8724255,"Ramrod Key, Niles Channel Bridge",Florida,+24.6600,-81.4233,Subordinate
8724264,"Big Torch Key, Niles Channel",Florida,+24.7050,-81.4333,Subordinate
8724302,"Knockemdown Key, North End",Florida,+24.7150,-81.4783,Subordinate
8724311,"Raccoon Key, East Side",Florida,+24.7417,-81.4833,Subordinate
8724307,"Content Keys, Content Passage",Florida,+24.7900,-81.4833,Subordinate
8724293,"Key Lois, Southeast End",Florida,+24.6067,-81.4700,Subordinate
8724327,"Sugarloaf Key, East Side, Tarpon Creek",Florida,+24.6283,-81.5100,Subordinate
8724306,"Gopher Key, Cudjoe Bay",Florida,+24.6417,-81.4850,Subordinate
8724326,"Sugarloaf Key, Pirates Cove",Florida,+24.6533,-81.5150,Subordinate
8724313,"Cudjoe Key, Cudjoe Bay",Florida,+24.6600,-81.4917,Subordinate
8724276,"Summerland Key, Southwest Side, Kemp Channel",Florida,+24.6500,-81.4467,Subordinate
8724292,Kemp Channel Viaduct,Florida,+24.6617,-81.4683,Subordinate
8724328,"Cudjoe Key, North End, Kemp Channel",Florida,+24.7000,-81.5050,Subordinate
8724347,"Sugarloaf Key, Northeast Side, Bow Channel",Florida,+24.6717,-81.5333,Subordinate
8724332,"Cudjoe Key, Pirates Cove",Florida,+24.6617,-81.5150,Subordinate
8724368,"Sugarloaf Key, North End, Bow Channel",Florida,+24.6933,-81.5550,Subordinate
8724373,"Pumpkin Key, Bow Channel",Florida,+24.7167,-81.5617,Subordinate
8724370,"Sawyer Key, Outside, Cudjoe Channel",Florida,+24.7583,-81.5617,Subordinate
8724369,"Sawyer Key, Inside, Cudjoe Channel",Florida,+24.7583,-81.5617,Subordinate
8724378,Perky,Florida,+24.6483,-81.5700,Subordinate
8724353,Park Channel Bridge,Florida,+24.6550,-81.5400,Subordinate
8724367,North Harris Channel,Florida,+24.6533,-81.5533,Subordinate
8724334,Tarpon Creek,Florida,+24.6300,-81.5167,Subordinate
8724397,"Johnston Key, Southwest End, Turkey Basin",Florida,+24.7100,-81.5933,Subordinate
8724409,"Snipe Keys, Southeast End, Inner Narrows",Florida,+24.6583,-81.6083,Subordinate
8724427,"Snipe Keys, Middle Narrows",Florida,+24.6667,-81.6300,Subordinate
8724463,"Snipe Keys, Snipe Point",Florida,+24.6917,-81.6733,Subordinate
8724448,"Waltz Key, Waltz Key Basin",Florida,+24.6467,-81.6533,Subordinate
8724474,"Duck Key Point, Duck Key, Waltz Key Basin",Florida,+24.6233,-81.6850,Subordinate
8724441,"O'Hara Key, North End, Waltz Key Basin",Florida,+24.6167,-81.6450,Subordinate
8724423,"Saddlebunch Keys, Channel No. 5",Florida,+24.6117,-81.6233,Subordinate
8724417,"Saddlebunch Keys, Channel No. 4",Florida,+24.6150,-81.6167,Subordinate
8724405,"Saddlebunch Keys, Channel No. 3",Florida,+24.6233,-81.6033,Subordinate
8724436,"Bird Key, Similar Sound",Florida,+24.5883,-81.6383,Subordinate
8724438,"Shark Key, Southeast End, Similar Sound",Florida,+24.6033,-81.6450,Subordinate
8724422,"Saddlebunch Keys, Similar Sound",Florida,+24.6000,-81.6217,Subordinate
8724489,"Big Coppitt Key, Northeast Side, Waltz Key Basin",Florida,+24.6017,-81.6550,Subordinate
8724459,"Rockland Key, Rockland Channel Bridge",Florida,+24.5917,-81.6700,Subordinate
8724485,"Boca Chica Key, Long Point",Florida,+24.6033,-81.6983,Subordinate
8724507,"Channel Key, West Side",Florida,+24.6033,-81.7250,Subordinate
8724493,Boca Chica Marina,Florida,+24.5750,-81.7083,Subordinate
8724499,"Boca Chica Key, Southwest End",Florida,+24.5633,-81.7133,Subordinate
8724503,Boca Chica Channel Bridge,Florida,+24.5767,-81.7217,Subordinate
8724517,Key Haven - Stock Island Channel,Florida,+24.5800,-81.7383,Subordinate
8724527,Cow Key Channel,Florida,+24.5700,-81.7500,Subordinate
8724542,"Sigsbee Park, Garrison Bight Channel",Florida,+24.5850,-81.7750,Subordinate
8724571,Fleming Key,Florida,+24.5917,-81.7950,Subordinate
8724529,"Riveria Canal, Key West",Florida,+24.5650,-81.7517,Subordinate
8724557,"Key West, South Side, White Street Pier",Florida,+24.5450,-81.7833,Subordinate
8724580,Key West,Florida,+24.5557,-81.8079,Harmonic
8724635,"Sand Key Lighthouse, Sand Key Channel",Florida,+24.4533,-81.8783,Harmonic
8724697,"Garden Key, Dry Tortugas",Florida,+24.6267,-82.8717,Subordinate
8724671,Smith Shoal Light,Florida,+24.7183,-81.9215,Harmonic
TEC4165,"Cape Sable, East Cape",Florida,+25.1167,-81.0833,Subordinate
8724769,Shark River Entrance,Florida,+25.3450,-81.1267,Subordinate
TEC4169,Whitewater Bay,Florida,+25.3167,-81.0333,Subordinate
8724842,Lostmans River Entrance,Florida,+25.5533,-81.2133,Subordinate
8724863,"Onion Key, Lostmans River",Florida,+25.6117,-81.1333,Subordinate
8724891,Chatham River Entrance,Florida,+25.6900,-81.2850,Subordinate
8724919,Chokoloskee,Florida,+25.8133,-81.3633,Subordinate
8724948,"Everglades City, Barron River",Florida,+25.8583,-81.3867,Subordinate
TEC4183,Indian Key,Florida,+25.8000,-81.4667,Subordinate
TEC4185,Round Key,Florida,+25.8333,-81.5333,Subordinate
8724963,Pumpkin Bay,Florida,+25.8950,-81.5583,Harmonic
8724967,"Marco Island, Caxambas Pass",Florida,+25.9083,-81.7283,Subordinate
8724964,Coon Key,Florida,+25.8967,-81.6367,Harmonic
8724947,Cape Romano,Florida,+25.8533,-81.6750,Subordinate
8724991,"Marco, Big Marco River",Florida,+25.9717,-81.7283,Subordinate
8725114,"Naples, Naples Bay, North End",Florida,+26.1367,-81.7883,Subordinate
8725110,Naples,Florida,+26.1317,-81.8075,Harmonic
8725235,"Wiggins Pass, Cocohatchee River",Florida,+26.2900,-81.8183,Subordinate
8725228,"Cocohatchee River, U.S. 41 Bridge",Florida,+26.2817,-81.8017,Subordinate
8725283,Little Hickory Island,Florida,+26.3533,-81.8550,Subordinate
8725319,Coconut Point,Florida,+26.4000,-81.8433,Subordinate
8725325,Carlos Point,Florida,+26.4050,-81.8850,Subordinate
8725346,Estero River,Florida,+26.4300,-81.8567,Subordinate
8725366,Matanzas Pass (Fixed Bridge) Estero Island,Florida,+26.4567,-81.9533,Subordinate
TEC4207,"Point Ybel, San Carlos Bay Entrance",Florida,+26.4500,-82.0167,Subordinate
8725391,"Punta Rassa, San Carlos Bay",Florida,+26.4883,-82.0133,Subordinate
8725418,Iona Shores,Florida,+26.5217,-81.9650,Subordinate
8725451,Cape Coral Bridge,Florida,+26.5633,-81.9333,Subordinate
8725520,Fort Myers,Florida,+26.6477,-81.8712,Harmonic
8725393,"St. James City, Pine Island",Florida,+26.4917,-82.0817,Subordinate
8725411,"Galt Island, Pine Island Sound",Florida,+26.5133,-82.1067,Subordinate
8725383,Captiva Island (Outside),Florida,+26.4783,-82.1833,Subordinate
8725417,"Captiva Island, Pine Island Sound",Florida,+26.5217,-82.1883,Subordinate
8725441,"Redfish Pass, Captiva Island (North End)",Florida,+26.5500,-82.1967,Subordinate
8725439,"Tropical Homesites Landing, Pine Island",Florida,+26.5483,-82.0800,Subordinate
8725506,Matlacha Pass (Bascule Bridge),Florida,+26.6317,-82.0683,Subordinate
8725528,"Pineland, Pine Island",Florida,+26.6600,-82.1550,Subordinate
8725577,"Port Boca Grande, Charlotte Harbor",Florida,+26.7200,-82.2583,Subordinate
8725744,"Punta Gorda, Charlotte Harbor",Florida,+26.9283,-82.0650,Subordinate
8725791,"Shell Point, Peace River, Charlotte Harbor",Florida,+26.9883,-81.9933,Subordinate
8725769,"El Jobean, Myakka River",Florida,+26.9617,-82.2100,Subordinate
8725667,"Placida, Gasparilla Sound",Florida,+26.8333,-82.2650,Subordinate
8725747,"Englewood, Lemon Bay",Florida,+26.9333,-82.3533,Subordinate
8725889,Venice Inlet (Inside),Florida,+27.1117,-82.4633,Subordinate
8726083,Sarasota,Florida,+27.3317,-82.5450,Subordinate
8726217,Cortez,Florida,+27.4667,-82.6867,Subordinate
8726347,"Egmont Key, Egmont Channel",Florida,+27.6017,-82.7600,Harmonic
8726243,"Anna Maria Key, Bradenton Beach",Florida,+27.4967,-82.7133,Subordinate
8726282,"Anna Maria Key, City Pier",Florida,+27.5333,-82.7300,Subordinate
8726247,"Bradenton, Manatee River",Florida,+27.5000,-82.5733,Subordinate
8726278,"Redfish Point, Manatee River",Florida,+27.5267,-82.4817,Subordinate
8726364,Mullet Key Channel (Skyway),Florida,+27.6150,-82.7267,Harmonic
8726384,Port Manatee,Florida,+27.6387,-82.5621,Harmonic
8726468,Shell Point,Florida,+27.7183,-82.4800,Subordinate
8726436,"Little Manatee River, Us 41 Bridge",Florida,+27.7050,-82.4483,Harmonic
8726454,Point Pinellas,Florida,+27.7017,-82.6400,Subordinate
8726520,St Petersburg,Florida,+27.7606,-82.6269,Harmonic
8726639,Ballast Point,Florida,+27.8900,-82.4800,Harmonic
8726651,"Pendola Point, Hillsborough Bay",Florida,+27.8983,-82.4267,Subordinate
8726657,"Davis Island, Hillsborough Bay",Florida,+27.9083,-82.4517,Subordinate
8726667,Mckay Bay Entrance,Florida,+27.9133,-82.4250,Harmonic
8726607,Old Port Tampa,Florida,+27.8578,-82.5527,Harmonic
8726641,"Gandy Bridge, Old Tampa Bay",Florida,+27.8933,-82.5383,Subordinate
8726689,"Bay Aristocrat Village, Old Tampa Bay",Florida,+27.9417,-82.7200,Subordinate
8726738,"Safety Harbor, Old Tampa Bay",Florida,+27.9883,-82.6850,Harmonic
8726769,Mobbly Bayou,Florida,+28.0217,-82.6550,Subordinate
TEC4271,Pass-A-Grille Beach,Florida,+27.6833,-82.7333,Subordinate
8726486,Gulfport,Florida,+27.7367,-82.7067,Subordinate
8726494,"Long Key, 0.5Mi N. Of Corey Causeway",Florida,+27.7517,-82.7533,Subordinate
8726533,Johns Pass,Florida,+27.7850,-82.7817,Subordinate
8726574,Madeira Beach Causeway,Florida,+27.8083,-82.7950,Subordinate
8726625,Indian Rocks Beach (Inside),Florida,+27.8767,-82.8500,Subordinate
8726706,Clearwater,Florida,+27.9550,-82.8067,Subordinate
8726724,Clearwater Beach,Florida,+27.9783,-82.8317,Harmonic
8726761,"Dunedin, St. Joseph Sound",Florida,+28.0133,-82.7933,Subordinate
8726917,"Anclote Key, Southern End",Florida,+28.1650,-82.8433,Harmonic
8726924,"Anclote, Anclote River",Florida,+28.1717,-82.7850,Subordinate
8726905,"Tarpon Springs, Anclote River",Florida,+28.1600,-82.7683,Subordinate
8726942,North Anclote Key,Florida,+28.2100,-82.8400,Subordinate
8726995,Gulf Harbors,Florida,+28.2433,-82.7633,Subordinate
8727012,"Hwy. 19 Bridge, Pithlachascotee River",Florida,+28.2683,-82.7267,Subordinate
8727001,"New Port Richey, Pithlachascotee River",Florida,+28.2483,-82.7233,Subordinate
8727061,"Hudson, Hudson Creek",Florida,+28.3617,-82.7100,Subordinate
8727097,"Aripeka, Hammock Creek",Florida,+28.4333,-82.6683,Subordinate
8727122,"Hernando Beach, Rocky Creek, Little Pine I. Bay",Florida,+28.4867,-82.6617,Subordinate
8727151,Bayport,Florida,+28.5333,-82.6500,Harmonic
8727235,"Johns Island, Chassahowitzka Bay",Florida,+28.6917,-82.6383,Harmonic
8727246,"Chassahowitzka, Chassahowitzka River",Florida,+28.7150,-82.5767,Harmonic
8727274,"Mason Creek, Homosassa Bay",Florida,+28.7617,-82.6383,Harmonic
8727277,"Tuckers Island, Homosassa River",Florida,+28.7717,-82.6950,Harmonic
8727293,"Halls River Bridge, Homosassa River",Florida,+28.8000,-82.6033,Harmonic
8727306,"Ozello, St. Martins River",Florida,+28.8250,-82.6583,Harmonic
8727333,Mangrove Point,Florida,+28.8700,-82.7233,Harmonic
8727328,"Ozello North, Crystal Bay",Florida,+28.8633,-82.6667,Harmonic
8727336,"Dixie Bay, Salt River, Crystal Bay",Florida,+28.8817,-82.6350,Harmonic
8727386,Florida Power,Florida,+28.9600,-82.7250,Subordinate
8727359,"Shell Island, North End",Florida,+28.9233,-82.6917,Harmonic
8727348,Twin Rivers Marina,Florida,+28.9050,-82.6383,Harmonic
8727343,Kings Bay,Florida,+28.8983,-82.5983,Harmonic
8727395,Withlacoochee River Entrance,Florida,+29.0017,-82.7583,Subordinate
8727520,Cedar Key,Florida,+29.1350,-83.0317,Harmonic
TEC4299,Suwannee River Entrance,Florida,+29.2833,-83.1500,Subordinate
8727577,"Suwannee, Salt Creek",Florida,+29.3283,-83.1517,Subordinate
8727648,Horseshoe Point,Florida,+29.4367,-83.2933,Harmonic
TEC4301,Pepperfish Keys,Florida,+29.5000,-83.3667,Subordinate
8727695,"Steinhatchee River Ent., Deadman Bay",Florida,+29.6717,-83.3900,Subordinate
TEC4305,Fishermans Rest,Florida,+29.7333,-83.5333,Subordinate
8727843,Spring Warrior Creek,Florida,+29.9200,-83.6717,Harmonic
8727989,"Mandalay, Aucilla River",Florida,+30.1267,-83.9750,Subordinate
8728130,St. Marks River Entrance,Florida,+30.0783,-84.1783,Harmonic
8728142,"St. Marks, St. Marks River",Florida,+30.1533,-84.2033,Subordinate
8728229,"Shell Point, Walker Creek",Florida,+30.0600,-84.2900,Harmonic
8728237,"Bald Point, Ochlockonee Bay",Florida,+29.9483,-84.3417,Subordinate
8728269,"Panacea, Dickerson Bay",Florida,+30.0283,-84.3867,Subordinate
8728288,"Alligator Point, St. James Island",Florida,+29.9033,-84.4133,Subordinate
8728360,"Turkey Point, St. James Island",Florida,+29.9150,-84.5117,Harmonic
8728465,"Dog Island, West End",Florida,+29.7850,-84.6667,Subordinate
8728464,"Carrabelle, Carrabelle River",Florida,+29.8500,-84.6650,Subordinate
8728548,"St. George Island, East End",Florida,+29.6867,-84.7867,Subordinate
8728552,"St. George Island, Rattlesnake Cove",Florida,+29.6917,-84.7917,Subordinate
8728626,"St. George Island, 12Th St. W (Bayside)",Florida,+29.6533,-84.8967,Subordinate
8728669,"St. George Island, Sikes Cut",Florida,+29.6133,-84.9583,Subordinate
TEC4309,Rock Islands,Florida,+29.9667,-83.8333,Subordinate
8728619,Cat Point,Florida,+29.7233,-84.8867,Subordinate
8728690,Apalachicola,Florida,+29.7267,-84.9817,Harmonic
8728711,Apalachicola River (A&N; Rr Bridge),Florida,+29.7633,-85.0333,Subordinate
TEC4343,Lower Anchorage,Florida,+29.6000,-85.0500,Subordinate
8728766,West Pass,Florida,+29.6333,-85.0967,Subordinate
8729511,East Pass (Destin),Florida,+30.3950,-86.5133,Subordinate
8729538,"Shalimar, Garnier Bayou",Florida,+30.4350,-86.5867,Subordinate
8728853,"White City, Icww",Florida,+29.8807,-85.2214,Harmonic
8728912,"Port Saint Joe, St. Joseph Bay",Florida,+29.8150,-85.3133,Harmonic
8729136,Channel Entrance,Florida,+30.1250,-85.7300,Subordinate
8729108,Panama City,Florida,+30.1523,-85.6669,Harmonic
8728210,Panama City Beach (Outside),Florida,+30.2133,-85.8783,Subordinate
8729084,Parker,Florida,+30.1267,-85.6117,Subordinate
8729045,"Laird Bayou, East Bay",Florida,+30.1217,-85.5283,Subordinate
8729017,"Farmdale, East Bay",Florida,+30.0167,-85.4700,Subordinate
8729015,"Allanton, East Bay",Florida,+30.0300,-85.4650,Subordinate
8728973,"Wetappo Creek, East Bay",Florida,+30.0383,-85.3933,Subordinate
8729152,Alligator Bayou,Florida,+30.1700,-85.7550,Subordinate
8729102,"Lynn Haven, North Bay",Florida,+30.2550,-85.6483,Subordinate
8729197,"West Bay Creek, West Bay",Florida,+30.2933,-85.8583,Subordinate
8729678,Navarre Beach,Florida,+30.3767,-86.8650,Harmonic
8729613,"Harris, The Narrows",Florida,+30.4083,-86.7317,Subordinate
8729806,"Fishing Bend, Santa Rosa Sound",Florida,+30.3367,-87.1400,Subordinate
8729887,Fort Mcree Breakwater,Florida,+30.3267,-87.3117,Subordinate
8729868,"Warrington, 2 Miles South Of",Florida,+30.3450,-87.2733,Subordinate
8729840,Pensacola,Florida,+30.4044,-87.2112,Harmonic
8729816,"Lora Point, Escambia Bay",Florida,+30.5150,-87.1617,Subordinate
8729702,East Bay,Florida,+30.4500,-86.9183,Subordinate
8729742,"Bay Point, Blackwater River",Florida,+30.5717,-87.0050,Subordinate
TEC4383,"Milton, Blackwater River",Florida,+30.6167,-87.0333,Subordinate
8729941,Blue Angels Park,Florida,+30.3869,-87.4288,Harmonic
8729962,"Nix Point, Perdido Bay",Florida,+30.3933,-87.4250,Subordinate
8729905,"Millview, Perdido Bay",Florida,+30.4183,-87.3567,Harmonic
8730067,"Alabama Point, Perdido Bay",Alabama,+30.2667,-87.5500,Subordinate
8734635,Mobile Point (Fort Morgan),Alabama,+30.2333,-88.0200,Subordinate
8731439,"Gulf Shores, Icww",Alabama,+30.2799,-87.6843,Harmonic
8731952,"Bon Secour, Bon Secour River",Alabama,+30.3033,-87.7350,Subordinate
8735180,Dauphin Island,Alabama,+30.2500,-88.0750,Harmonic
8735523,East Fowl River Bridge,Alabama,+30.4437,-88.1139,Harmonic
8738043,West Fowl River Bridge,Alabama,+30.3766,-88.1586,Harmonic
8733821,"Point Clear, Mobile Bay",Alabama,+30.4866,-87.9345,Harmonic
8735391,Dog River Bridge,Alabama,+30.5652,-88.0880,Harmonic
8736897,Coast Guard Sector Mobile,Alabama,+30.6483,-88.0583,Harmonic
8733839,"Meaher State Park, Mobile Bay",Alabama,+30.6672,-87.9364,Harmonic
8737048,Mobile State Docks,Alabama,+30.7083,-88.0433,Harmonic
8737138,Chickasaw Creek,Alabama,+30.7819,-88.0736,Harmonic
8737182,"Lower Hall Landing, Tensaw River",Alabama,+30.8183,-87.9150,Subordinate
8739051,"Bayou La Batre, Mississippi Sound",Alabama,+30.3717,-88.2750,Subordinate
8739803,Bayou La Batre Bridge,Alabama,+30.4057,-88.2477,Harmonic
8740166,"Grand Bay Nerr, Mississippi Sound",Mississippi,+30.4130,-88.4027,Subordinate
8740448,"Point Of Pines, Bayou Cumbest",Mississippi,+30.3867,-88.4400,Subordinate
8743081,"Hollingsworth Point, Davis Bayou",Mississippi,+30.3867,-88.7733,Subordinate
8740405,"Petit Bois Island, Mississippi Sound",Mississippi,+30.2033,-88.4417,Harmonic
8744756,"Ship Island, Mississippi Sound",Mississippi,+30.2133,-88.9717,Harmonic
8742221,Horn Island,Mississippi,+30.2383,-88.6667,Harmonic
8741041,"Dock E, Port Of Pascagoula",Mississippi,+30.3477,-88.5054,Harmonic
8741196,Pascagoula Point,Mississippi,+30.3400,-88.5333,Harmonic
8742205,Graveline Bayou Entrance,Mississippi,+30.3617,-88.6633,Harmonic
8745557,Gulfport Harbor,Mississippi,+30.3600,-89.0817,Harmonic
8743735,Biloxi (Cadet Point),Mississippi,+30.3900,-88.8567,Subordinate
8745375,"Turkey Creek, Bernard Bayou",Mississippi,+30.4267,-89.0533,Subordinate
8745101,"Handsboro Bridge, Bernard Bayou",Mississippi,+30.4067,-89.0267,Harmonic
8745799,Cat Island,Mississippi,+30.2317,-89.1167,Subordinate
8746819,"Pass Christian Yacht Club, Mississippi Sound",Mississippi,+30.3100,-89.2450,Subordinate
8748038,"Wolf River, Henderson Avenue Bridge",Mississippi,+30.3583,-89.2733,Subordinate
8747437,Bay Waveland Yacht Club,Mississippi,+30.3264,-89.3258,Harmonic
8747766,Waveland,Mississippi,+30.2817,-89.3667,Harmonic
8749704,"Pearlington, Pearl River",Mississippi,+30.2400,-89.6150,Subordinate
8761473,"Bayou Bonfouca, Route 433",Louisiana,+30.2717,-89.7933,Subordinate
8761993,"Tchefuncta River, Lake Pontchartrain",Louisiana,+30.3783,-90.1600,Subordinate
8761927,New Canal Station,Louisiana,+30.0272,-90.1134,Harmonic
8761487,"Chef Menteur, Chef Menteur Pass",Louisiana,+30.0650,-89.8000,Subordinate
8761678,"Michoud Substation, Icww",Louisiana,+30.0067,-89.9367,Subordinate
8761305,Shell Beach,Louisiana,+29.8681,-89.6732,Harmonic
8760668,Grand Pass,Louisiana,+30.1267,-89.2217,Subordinate
8760172,Chandeleur Light,Louisiana,+30.0483,-88.8717,Subordinate
8760742,Comfort Island,Louisiana,+29.8233,-89.2700,Subordinate
8761108,Bay Gardene,Louisiana,+29.5983,-89.6183,Subordinate
8760595,Breton Islands,Louisiana,+29.4933,-89.1733,Subordinate
8760841,Jack Bay,Louisiana,+29.3667,-89.3450,Subordinate
8760889,"Olga Compressor Station, Grand Bay",Louisiana,+29.3866,-89.3801,Harmonic
8760424,Lonesome Bayou (Thomasin),Louisiana,+29.2283,-89.0500,Subordinate
8760412,North Pass,Louisiana,+29.2050,-89.0367,Subordinate
8760849,"Venice, Grand Pass",Louisiana,+29.2733,-89.3517,Harmonic
8760721,Pilottown,Louisiana,+29.1783,-89.2583,Harmonic
8760416,Southeast Pass,Louisiana,+29.1167,-89.0450,Subordinate
8760551,South Pass,Louisiana,+28.9900,-89.1400,Harmonic
8760579,"Port Eads, South Pass",Louisiana,+29.0150,-89.1600,Subordinate
8760959,Southwest Pass,Louisiana,+28.9317,-89.4283,Subordinate
8760736,Joseph Bayou,Louisiana,+29.0583,-89.2717,Subordinate
TEC4445,Paris Road Bridge (Icww),Louisiana,+30.0000,-89.9333,Subordinate
8761212,Empire Jetty,Louisiana,+29.2500,-89.6083,Subordinate
8761289,Bastian Island,Louisiana,+29.2867,-89.6633,Subordinate
8761557,Quatre Bayous Pass,Louisiana,+29.3100,-89.8533,Subordinate
8761687,Barataria Pass,Louisiana,+29.2750,-89.9450,Subordinate
8761724,Grand Isle,Louisiana,+29.2633,-89.9567,Harmonic
TEC4455,"Bayou Rigaud, Grand Isle",Louisiana,+29.2667,-89.9667,Subordinate
8761677,Independence Island,Louisiana,+29.3100,-89.9383,Subordinate
8761732,Manilla,Louisiana,+29.4267,-89.9767,Subordinate
8761899,"Lafitte, Barataria Waterway",Louisiana,+29.6667,-90.1117,Harmonic
8761826,Caminada Pass (Bridge),Louisiana,+29.2100,-90.0400,Subordinate
8762075,Port Fourchon,Louisiana,+29.1142,-90.1993,Harmonic
8762675,"Timbalier Island, Timbalier Bay",Louisiana,+29.0867,-90.5267,Subordinate
8762223,"East Timbalier Island, Timbalier Bay",Louisiana,+29.0767,-90.2850,Harmonic
8762481,"Pelican Islands, Timbalier Bay",Louisiana,+29.1283,-90.4233,Subordinate
8762850,"Wine Island, Terrebonne Bay",Louisiana,+29.0783,-90.5867,Subordinate
8762928,Cocodrie,Louisiana,+29.2450,-90.6617,Harmonic
8762888,"E. Isle Dernieres, Lake Pelto",Louisiana,+29.0717,-90.6400,Harmonic
8763206,Caillou Boca,Louisiana,+29.0633,-90.8067,Subordinate
8763535,"Texas Gas Platform, Caillou Bay",Louisiana,+29.1748,-90.9764,Harmonic
8763506,"Raccoon Point, Caillou Bay",Louisiana,+29.0633,-90.9617,Subordinate
8764311,Eugene Island,Louisiana,+29.3717,-91.3850,Subordinate
8764256,Point Au Fer,Louisiana,+29.3333,-91.3533,Subordinate
8764165,Shell Island,Louisiana,+29.4733,-91.3050,Subordinate
8764025,Stouts Pass At Six Mile Lake,Louisiana,+29.7433,-91.2300,Harmonic
8764634,Point Chevreuil,Louisiana,+29.5183,-91.5550,Subordinate
8764706,"Rabbit Island, 5 Miles South Of",Louisiana,+29.4200,-91.5933,Subordinate
8765026,"South Point, Marsh Island",Louisiana,+29.4850,-91.7633,Subordinate
8765568,Lighthouse Point,Louisiana,+29.5233,-92.0433,Subordinate
8763719,Ship Shoal Light,Louisiana,+28.9150,-91.0717,Subordinate
8764931,"Cote Blanche Island, West Cote Blanche Bay",Louisiana,+29.7350,-91.7133,Subordinate
8765551,"Southwest Pass, Vermilion Bay",Louisiana,+29.5800,-92.0350,Subordinate
8765251,Cypremort Point,Louisiana,+29.7134,-91.8800,Harmonic
